,0
20340,132.0
20341,213.0
20342,87.0
20343,118.0
20344,184.0
20345,111.0
20346,102.0
20347,0.0
20348,103.0
20349,0.0
20350,0.0
20351,0.0
20352,172.0
20353,0.0
20354,0.0
20355,0.0
20356,0.0
20357,0.0
20358,250.0
20359,29.0
20360,156.0
20361,118.0
20362,188.0
20363,198.0
20364,137.0
20365,0.0
20366,185.0
20367,44.0
20368,166.0
20369,0.0
20370,0.0
20371,0.0
20372,202.0
20373,208.0
20374,0.0
20375,210.0
20376,0.0
20377,0.0
20378,0.0
20379,0.0
20380,227.0
20381,0.0
20382,0.0
20383,154.0
20384,0.0
20385,0.0
20386,0.0
20387,0.0
20388,183.0
20389,0.0
20390,239.0
20391,0.0
20392,0.0
20393,128.0
20394,34.0
20395,99.0
20396,0.0
20397,0.0
20398,87.0
20399,33.0
20400,0.0
20401,0.0
20402,0.0
20403,137.0
20404,0.0
20405,0.0
20406,0.0
20407,170.0
20408,228.0
20409,138.0
20410,112.0
20411,0.0
20412,95.0
20413,71.0
20414,0.0
20415,0.0
20416,62.0
20417,0.0
20418,0.0
20419,225.0
20420,0.0
20421,0.0
20422,0.0
20423,127.0
20424,198.0
20425,0.0
20426,0.0
20427,0.0
20428,44.0
20429,0.0
20430,0.0
20431,0.0
20432,0.0
20433,0.0
20434,0.0
20435,1.0
20436,92.0
20437,0.0
20438,79.0
20439,227.0
20440,0.0
20441,0.0
20442,0.0
20443,60.0
20444,0.0
20445,0.0
20446,0.0
20447,0.0
20448,0.0
20449,158.0
20450,0.0
20451,0.0
20452,0.0
20453,0.0
20454,158.0
20455,133.0
20456,251.0
20457,120.0
20458,0.0
20459,0.0
20460,98.0
20461,0.0
20462,0.0
20463,219.0
20464,0.0
20465,118.0
20466,0.0
20467,0.0
20468,0.0
20469,118.0
20470,25.0
20471,0.0
20472,0.0
20473,0.0
20474,0.0
20475,0.0
20476,15.0
20477,0.0
20478,13.0
20479,0.0
20480,0.0
20481,0.0
20482,143.0
20483,0.0
20484,0.0
20485,0.0
20486,0.0
20487,150.0
20488,163.0
20489,0.0
20490,142.0
20491,0.0
20492,0.0
20493,136.0
20494,0.0
20495,0.0
20496,0.0
20497,0.0
20498,0.0
20499,0.0
20500,0.0
20501,0.0
20502,144.0
20503,6.0
20504,0.0
20505,0.0
20506,0.0
20507,0.0
20508,133.0
20509,0.0
20510,31.0
20511,0.0
20512,4.0
20513,0.0
20514,218.0
20515,0.0
20516,14.0
20517,0.0
20518,20.0
20519,69.0
20520,140.0
20521,196.0
20522,0.0
20523,0.0
20524,183.0
20525,207.0
20526,0.0
20527,0.0
20528,90.0
20529,89.0
20530,0.0
20531,0.0
20532,0.0
20533,16.0
20534,4.0
20535,43.0
20536,0.0
20537,5.0
20538,85.0
20539,0.0
20540,0.0
20541,147.0
20542,0.0
20543,0.0
20544,79.0
20545,164.0
20546,0.0
20547,0.0
20548,239.0
20549,13.0
20550,128.0
20551,0.0
20552,0.0
20553,138.0
20554,0.0
20555,0.0
20556,93.0
20557,219.0
20558,0.0
20559,0.0
20560,216.0
20561,0.0
20562,0.0
20563,0.0
20564,232.0
20565,0.0
20566,145.0
20567,137.0
20568,0.0
20569,0.0
20570,134.0
20571,155.0
20572,0.0
20573,0.0
20574,0.0
20575,122.0
20576,61.0
20577,0.0
20578,144.0
20579,0.0
20580,181.0
20581,58.0
20582,0.0
20583,79.0
20584,159.0
20585,19.0
20586,91.0
20587,0.0
20588,176.0
20589,254.0
20590,0.0
20591,16.0
20592,0.0
20593,0.0
20594,226.0
20595,10.0
20596,0.0
20597,26.0
20598,0.0
20599,201.0
20600,0.0
20601,222.0
20602,0.0
20603,48.0
20604,0.0
20605,0.0
20606,139.0
20607,0.0
20608,142.0
20609,177.0
20610,122.0
20611,187.0
20612,113.0
20613,0.0
20614,0.0
20615,0.0
20616,168.0
20617,0.0
20618,0.0
20619,0.0
20620,253.0
20621,0.0
20622,230.0
20623,16.0
20624,160.0
20625,254.0
20626,0.0
20627,0.0
20628,40.0
20629,79.0
20630,104.0
20631,0.0
20632,194.0
20633,0.0
20634,228.0
20635,0.0
20636,0.0
20637,0.0
20638,111.0
20639,183.0
20640,224.0
20641,136.0
20642,90.0
20643,28.0
20644,0.0
20645,0.0
20646,34.0
20647,174.0
20648,0.0
20649,12.0
20650,185.0
20651,96.0
20652,152.0
20653,0.0
20654,0.0
20655,147.0
20656,226.0
20657,199.0
20658,134.0
20659,172.0
20660,163.0
20661,0.0
20662,0.0
20663,0.0
20664,0.0
20665,0.0
20666,0.0
20667,0.0
20668,0.0
20669,0.0
20670,250.0
20671,245.0
20672,202.0
20673,0.0
20674,0.0
20675,0.0
20676,150.0
20677,0.0
20678,34.0
20679,116.0
20680,102.0
20681,0.0
20682,0.0
20683,0.0
20684,220.0
20685,0.0
20686,80.0
20687,0.0
20688,251.0
20689,57.0
20690,0.0
20691,0.0
20692,112.0
20693,156.0
20694,241.0
20695,0.0
20696,0.0
20697,139.0
20698,0.0
20699,0.0
20700,181.0
20701,80.0
20702,101.0
20703,0.0
20704,245.0
20705,0.0
20706,129.0
20707,0.0
20708,0.0
20709,176.0
20710,126.0
20711,188.0
20712,18.0
20713,0.0
20714,0.0
20715,0.0
20716,0.0
20717,217.0
20718,219.0
20719,25.0
20720,55.0
20721,199.0
20722,0.0
20723,241.0
20724,47.0
20725,0.0
20726,0.0
20727,0.0
20728,0.0
20729,0.0
20730,0.0
20731,103.0
20732,5.0
20733,3.0
20734,91.0
20735,238.0
20736,0.0
20737,9.0
20738,0.0
20739,230.0
20740,14.0
20741,17.0
20742,39.0
20743,134.0
20744,103.0
20745,199.0
20746,93.0
20747,93.0
20748,147.0
20749,0.0
20750,0.0
20751,0.0
20752,0.0
20753,1.0
20754,0.0
20755,6.0
20756,0.0
20757,254.0
20758,0.0
20759,95.0
20760,84.0
20761,202.0
20762,16.0
20763,194.0
20764,200.0
20765,215.0
20766,0.0
20767,0.0
20768,0.0
20769,128.0
20770,0.0
20771,203.0
20772,0.0
20773,218.0
20774,0.0
20775,0.0
20776,0.0
20777,0.0
20778,0.0
20779,69.0
20780,0.0
20781,0.0
20782,209.0
20783,0.0
20784,0.0
20785,0.0
20786,236.0
20787,0.0
20788,99.0
20789,19.0
20790,0.0
20791,247.0
20792,162.0
20793,0.0
20794,248.0
20795,0.0
20796,246.0
20797,11.0
20798,0.0
20799,0.0
20800,85.0
20801,184.0
20802,192.0
20803,0.0
20804,0.0
20805,0.0
20806,0.0
20807,0.0
20808,230.0
20809,0.0
20810,0.0
20811,145.0
20812,132.0
20813,0.0
20814,4.0
20815,0.0
20816,0.0
20817,253.0
20818,0.0
20819,234.0
20820,0.0
20821,197.0
20822,51.0
20823,45.0
20824,150.0
20825,0.0
20826,0.0
20827,238.0
20828,142.0
20829,0.0
20830,0.0
20831,96.0
20832,233.0
20833,230.0
20834,0.0
20835,149.0
20836,109.0
20837,0.0
20838,162.0
20839,149.0
20840,0.0
20841,0.0
20842,0.0
20843,0.0
20844,0.0
20845,247.0
20846,0.0
20847,166.0
20848,87.0
20849,165.0
20850,192.0
20851,245.0
20852,0.0
20853,0.0
20854,129.0
20855,223.0
20856,79.0
20857,74.0
20858,0.0
20859,0.0
20860,17.0
20861,3.0
20862,0.0
20863,0.0
20864,61.0
20865,0.0
20866,176.0
20867,0.0
20868,87.0
20869,91.0
20870,60.0
20871,104.0
20872,36.0
20873,0.0
20874,61.0
20875,4.0
20876,0.0
20877,0.0
20878,0.0
20879,14.0
20880,0.0
20881,0.0
20882,0.0
20883,0.0
20884,91.0
20885,0.0
20886,113.0
20887,0.0
20888,0.0
20889,0.0
20890,0.0
20891,0.0
20892,194.0
20893,39.0
20894,0.0
20895,0.0
20896,0.0
20897,0.0
20898,0.0
20899,241.0
20900,0.0
20901,251.0
20902,0.0
20903,0.0
20904,0.0
20905,0.0
20906,105.0
20907,182.0
20908,165.0
20909,0.0
20910,9.0
20911,0.0
20912,169.0
20913,71.0
20914,66.0
20915,140.0
20916,233.0
20917,241.0
20918,122.0
20919,0.0
20920,0.0
20921,0.0
20922,106.0
20923,0.0
20924,0.0
20925,74.0
20926,0.0
20927,90.0
20928,213.0
20929,0.0
20930,0.0
20931,0.0
20932,0.0
20933,195.0
20934,0.0
20935,0.0
20936,0.0
20937,0.0
20938,0.0
20939,0.0
20940,167.0
20941,0.0
20942,0.0
20943,171.0
20944,58.0
20945,0.0
20946,0.0
20947,0.0
20948,0.0
20949,42.0
20950,22.0
20951,195.0
20952,19.0
20953,72.0
20954,0.0
20955,0.0
20956,0.0
20957,0.0
20958,12.0
20959,201.0
20960,0.0
20961,0.0
20962,0.0
20963,66.0
20964,113.0
20965,229.0
20966,187.0
20967,234.0
20968,0.0
20969,92.0
20970,0.0
20971,182.0
20972,0.0
20973,0.0
20974,0.0
20975,0.0
20976,0.0
20977,0.0
20978,0.0
20979,240.0
20980,92.0
20981,0.0
20982,0.0
20983,213.0
20984,0.0
20985,233.0
20986,109.0
20987,0.0
20988,0.0
20989,0.0
20990,194.0
20991,213.0
20992,161.0
20993,0.0
20994,0.0
20995,225.0
20996,225.0
20997,80.0
20998,176.0
20999,164.0
21000,220.0
21001,142.0
21002,184.0
21003,0.0
21004,91.0
21005,0.0
21006,0.0
21007,0.0
21008,60.0
21009,130.0
21010,0.0
21011,140.0
21012,0.0
21013,246.0
21014,0.0
21015,0.0
21016,0.0
21017,0.0
21018,0.0
21019,0.0
21020,228.0
21021,151.0
21022,0.0
21023,0.0
21024,248.0
21025,254.0
21026,0.0
21027,178.0
21028,0.0
21029,0.0
21030,0.0
21031,5.0
21032,73.0
21033,109.0
21034,54.0
21035,0.0
21036,0.0
21037,0.0
21038,0.0
21039,99.0
21040,152.0
21041,74.0
21042,105.0
21043,0.0
21044,0.0
21045,104.0
21046,0.0
21047,0.0
21048,0.0
21049,62.0
21050,0.0
21051,62.0
21052,77.0
21053,0.0
21054,0.0
21055,0.0
21056,0.0
21057,5.0
21058,0.0
21059,51.0
21060,0.0
21061,52.0
21062,185.0
21063,0.0
21064,0.0
21065,0.0
21066,73.0
21067,208.0
21068,245.0
21069,96.0
21070,65.0
21071,231.0
21072,0.0
21073,0.0
21074,91.0
21075,0.0
21076,80.0
21077,245.0
21078,28.0
21079,184.0
21080,206.0
21081,0.0
21082,0.0
21083,0.0
21084,0.0
21085,102.0
21086,0.0
21087,254.0
21088,237.0
21089,0.0
21090,0.0
21091,0.0
21092,0.0
21093,0.0
21094,245.0
21095,0.0
21096,0.0
21097,0.0
21098,0.0
21099,0.0
21100,160.0
21101,225.0
21102,75.0
21103,18.0
21104,164.0
21105,82.0
21106,0.0
21107,251.0
21108,77.0
21109,139.0
21110,154.0
21111,143.0
21112,0.0
21113,111.0
21114,83.0
21115,195.0
21116,42.0
21117,0.0
21118,21.0
21119,0.0
21120,153.0
21121,0.0
21122,65.0
21123,36.0
21124,37.0
21125,238.0
21126,0.0
21127,191.0
21128,145.0
21129,176.0
21130,123.0
21131,188.0
21132,0.0
21133,66.0
21134,65.0
21135,171.0
21136,0.0
21137,0.0
21138,111.0
21139,207.0
21140,0.0
21141,40.0
21142,0.0
21143,225.0
21144,35.0
21145,187.0
21146,0.0
21147,0.0
21148,0.0
21149,0.0
21150,0.0
21151,203.0
21152,43.0
21153,0.0
21154,102.0
21155,0.0
21156,0.0
21157,14.0
21158,104.0
21159,82.0
21160,205.0
21161,0.0
21162,13.0
21163,0.0
21164,229.0
21165,0.0
21166,0.0
21167,0.0
21168,221.0
21169,76.0
21170,27.0
21171,0.0
21172,73.0
21173,34.0
21174,0.0
21175,0.0
21176,0.0
21177,0.0
21178,0.0
21179,0.0
21180,0.0
21181,0.0
21182,130.0
21183,27.0
21184,0.0
21185,212.0
21186,0.0
21187,0.0
21188,0.0
21189,0.0
21190,170.0
21191,0.0
21192,0.0
21193,140.0
21194,34.0
21195,0.0
21196,0.0
21197,0.0
21198,0.0
21199,0.0
21200,157.0
21201,0.0
21202,148.0
21203,0.0
21204,0.0
21205,94.0
21206,198.0
21207,0.0
21208,0.0
21209,0.0
21210,0.0
21211,177.0
21212,0.0
21213,0.0
21214,107.0
21215,0.0
21216,155.0
21217,0.0
21218,0.0
21219,0.0
21220,0.0
21221,231.0
21222,0.0
21223,0.0
21224,0.0
21225,0.0
21226,0.0
21227,0.0
21228,0.0
21229,0.0
21230,31.0
21231,212.0
21232,0.0
21233,0.0
21234,214.0
21235,175.0
21236,225.0
21237,0.0
21238,0.0
21239,0.0
21240,0.0
21241,0.0
21242,165.0
21243,0.0
21244,0.0
21245,0.0
21246,194.0
21247,0.0
21248,0.0
21249,109.0
21250,107.0
21251,0.0
21252,0.0
21253,0.0
21254,105.0
21255,65.0
21256,146.0
21257,166.0
21258,0.0
21259,89.0
21260,74.0
21261,0.0
21262,0.0
21263,105.0
21264,0.0
21265,0.0
21266,0.0
21267,0.0
21268,30.0
21269,0.0
21270,0.0
21271,254.0
21272,0.0
21273,0.0
21274,0.0
21275,0.0
21276,170.0
21277,69.0
21278,61.0
21279,0.0
21280,74.0
21281,0.0
21282,0.0
21283,0.0
21284,35.0
21285,38.0
21286,0.0
21287,2.0
21288,0.0
21289,0.0
21290,174.0
21291,0.0
21292,30.0
21293,0.0
21294,0.0
21295,234.0
21296,215.0
21297,0.0
21298,0.0
21299,0.0
21300,223.0
21301,0.0
21302,130.0
21303,0.0
21304,0.0
21305,168.0
21306,13.0
21307,12.0
21308,130.0
21309,121.0
21310,0.0
21311,0.0
21312,0.0
21313,0.0
21314,118.0
21315,155.0
21316,49.0
21317,156.0
21318,0.0
21319,247.0
21320,30.0
21321,0.0
21322,140.0
21323,71.0
21324,0.0
21325,0.0
21326,0.0
21327,0.0
21328,0.0
21329,61.0
21330,0.0
21331,0.0
21332,0.0
21333,55.0
21334,110.0
21335,59.0
21336,0.0
21337,0.0
21338,0.0
21339,0.0
21340,0.0
21341,0.0
21342,0.0
21343,119.0
21344,0.0
21345,1.0
21346,0.0
21347,225.0
21348,112.0
21349,52.0
21350,0.0
21351,0.0
21352,0.0
21353,0.0
21354,0.0
21355,0.0
21356,0.0
21357,0.0
21358,97.0
21359,130.0
21360,0.0
21361,119.0
21362,0.0
21363,179.0
21364,0.0
21365,225.0
21366,82.0
21367,47.0
21368,200.0
21369,0.0
21370,243.0
21371,251.0
21372,161.0
21373,0.0
21374,0.0
21375,0.0
21376,0.0
21377,0.0
21378,181.0
21379,235.0
21380,163.0
21381,63.0
21382,0.0
21383,187.0
21384,0.0
21385,0.0
21386,0.0
21387,0.0
21388,0.0
21389,0.0
21390,107.0
21391,114.0
21392,9.0
21393,0.0
21394,100.0
21395,0.0
21396,248.0
21397,243.0
21398,172.0
21399,39.0
21400,0.0
21401,0.0
21402,125.0
21403,0.0
21404,44.0
21405,61.0
21406,0.0
21407,74.0
21408,21.0
21409,173.0
21410,131.0
21411,0.0
21412,0.0
21413,93.0
21414,0.0
21415,44.0
21416,0.0
21417,0.0
21418,0.0
21419,156.0
21420,0.0
21421,0.0
21422,0.0
21423,219.0
21424,57.0
21425,83.0
21426,115.0
21427,0.0
21428,0.0
21429,209.0
21430,0.0
21431,0.0
21432,0.0
21433,149.0
21434,242.0
21435,51.0
21436,132.0
21437,54.0
21438,72.0
21439,0.0
21440,0.0
21441,0.0
21442,36.0
21443,144.0
21444,180.0
21445,64.0
21446,0.0
21447,174.0
21448,96.0
21449,0.0
21450,151.0
21451,210.0
21452,0.0
21453,77.0
21454,0.0
21455,21.0
21456,0.0
21457,0.0
21458,0.0
21459,0.0
21460,0.0
21461,17.0
21462,31.0
21463,145.0
21464,0.0
21465,0.0
21466,146.0
21467,54.0
21468,0.0
21469,0.0
21470,166.0
21471,82.0
21472,52.0
21473,0.0
21474,124.0
21475,175.0
21476,239.0
21477,204.0
21478,0.0
21479,0.0
21480,189.0
21481,14.0
21482,0.0
21483,0.0
21484,114.0
21485,0.0
21486,8.0
21487,130.0
21488,0.0
21489,207.0
21490,0.0
21491,112.0
21492,73.0
21493,0.0
21494,0.0
21495,0.0
21496,0.0
21497,0.0
21498,99.0
21499,149.0
21500,92.0
21501,0.0
21502,107.0
21503,85.0
21504,66.0
21505,0.0
21506,147.0
21507,208.0
21508,0.0
21509,0.0
21510,0.0
21511,53.0
21512,0.0
21513,0.0
21514,6.0
21515,0.0
21516,0.0
21517,34.0
21518,155.0
21519,122.0
21520,0.0
21521,0.0
21522,0.0
21523,0.0
21524,34.0
21525,0.0
21526,0.0
21527,0.0
21528,0.0
21529,116.0
21530,0.0
21531,58.0
21532,66.0
21533,0.0
21534,0.0
21535,183.0
21536,65.0
21537,46.0
21538,77.0
21539,0.0
21540,46.0
21541,159.0
21542,172.0
21543,0.0
21544,136.0
21545,0.0
21546,104.0
21547,214.0
21548,0.0
21549,0.0
21550,173.0
21551,24.0
21552,0.0
21553,0.0
21554,99.0
21555,0.0
21556,172.0
21557,163.0
21558,0.0
21559,164.0
21560,0.0
21561,221.0
21562,0.0
21563,0.0
21564,197.0
21565,0.0
21566,0.0
21567,38.0
21568,0.0
21569,59.0
21570,0.0
21571,14.0
21572,0.0
21573,0.0
21574,238.0
21575,240.0
21576,76.0
21577,0.0
21578,0.0
21579,26.0
21580,52.0
21581,42.0
21582,193.0
21583,206.0
21584,246.0
21585,0.0
21586,103.0
21587,0.0
21588,180.0
21589,199.0
21590,0.0
21591,0.0
21592,0.0
21593,10.0
21594,121.0
21595,0.0
21596,13.0
21597,196.0
21598,9.0
21599,0.0
21600,0.0
21601,86.0
21602,0.0
21603,91.0
21604,0.0
21605,0.0
21606,220.0
21607,0.0
21608,152.0
21609,0.0
21610,0.0
21611,172.0
21612,254.0
21613,0.0
21614,148.0
21615,0.0
21616,153.0
21617,149.0
21618,0.0
21619,173.0
21620,27.0
21621,0.0
21622,0.0
21623,0.0
21624,105.0
21625,0.0
21626,0.0
21627,0.0
21628,245.0
21629,158.0
21630,178.0
21631,0.0
21632,0.0
21633,56.0
21634,0.0
21635,72.0
21636,0.0
21637,27.0
21638,222.0
21639,95.0
21640,93.0
21641,0.0
21642,0.0
21643,0.0
21644,0.0
21645,83.0
21646,89.0
21647,41.0
21648,0.0
21649,83.0
21650,0.0
21651,187.0
21652,119.0
21653,0.0
21654,0.0
21655,21.0
21656,65.0
21657,191.0
21658,0.0
21659,224.0
21660,0.0
21661,0.0
21662,192.0
21663,63.0
21664,0.0
21665,67.0
21666,0.0
21667,0.0
21668,115.0
21669,98.0
21670,157.0
21671,0.0
21672,0.0
21673,217.0
21674,237.0
21675,57.0
21676,0.0
21677,0.0
21678,234.0
21679,0.0
21680,186.0
21681,0.0
21682,0.0
21683,0.0
21684,1.0
21685,0.0
21686,25.0
21687,0.0
21688,0.0
21689,36.0
21690,0.0
21691,230.0
21692,59.0
21693,123.0
21694,80.0
21695,136.0
21696,77.0
21697,116.0
21698,229.0
21699,0.0
21700,0.0
21701,0.0
21702,220.0
21703,0.0
21704,145.0
21705,188.0
21706,150.0
21707,185.0
21708,103.0
21709,206.0
21710,0.0
21711,79.0
21712,18.0
21713,99.0
21714,0.0
21715,0.0
21716,0.0
21717,0.0
21718,72.0
21719,0.0
21720,137.0
21721,253.0
21722,39.0
21723,0.0
21724,0.0
21725,0.0
21726,207.0
21727,236.0
21728,0.0
21729,0.0
21730,222.0
21731,204.0
21732,0.0
21733,0.0
21734,173.0
21735,0.0
21736,0.0
21737,0.0
21738,28.0
21739,54.0
21740,0.0
21741,82.0
21742,0.0
21743,141.0
21744,0.0
21745,0.0
21746,0.0
21747,244.0
21748,137.0
21749,103.0
21750,0.0
21751,131.0
21752,80.0
21753,184.0
21754,0.0
21755,250.0
21756,36.0
21757,0.0
21758,0.0
21759,15.0
21760,128.0
21761,254.0
21762,105.0
21763,0.0
21764,0.0
21765,0.0
21766,178.0
21767,253.0
21768,144.0
21769,0.0
21770,245.0
21771,0.0
21772,197.0
21773,0.0
21774,247.0
21775,111.0
21776,94.0
21777,0.0
21778,0.0
21779,0.0
21780,0.0
21781,0.0
21782,230.0
21783,0.0
21784,0.0
21785,0.0
21786,150.0
21787,139.0
21788,74.0
21789,36.0
21790,81.0
21791,0.0
21792,164.0
21793,0.0
21794,49.0
21795,157.0
21796,0.0
21797,0.0
21798,0.0
21799,65.0
21800,0.0
21801,0.0
21802,0.0
21803,229.0
21804,33.0
21805,207.0
21806,0.0
21807,210.0
21808,32.0
21809,126.0
21810,250.0
21811,0.0
21812,47.0
21813,186.0
21814,11.0
21815,0.0
21816,0.0
21817,0.0
21818,0.0
21819,112.0
21820,0.0
21821,118.0
21822,0.0
21823,161.0
21824,255.0
21825,98.0
21826,0.0
21827,45.0
21828,181.0
21829,4.0
21830,0.0
21831,136.0
21832,241.0
21833,0.0
21834,0.0
21835,0.0
21836,0.0
21837,0.0
21838,0.0
21839,138.0
21840,0.0
21841,23.0
21842,0.0
21843,0.0
21844,0.0
21845,0.0
21846,0.0
21847,59.0
21848,234.0
21849,0.0
21850,0.0
21851,135.0
21852,0.0
21853,205.0
21854,202.0
21855,13.0
21856,0.0
21857,0.0
21858,0.0
21859,196.0
21860,0.0
21861,0.0
21862,163.0
21863,138.0
21864,194.0
21865,0.0
21866,176.0
21867,0.0
21868,0.0
21869,190.0
21870,0.0
21871,61.0
21872,0.0
21873,97.0
21874,129.0
21875,0.0
21876,0.0
21877,0.0
21878,118.0
21879,117.0
21880,147.0
21881,113.0
21882,186.0
21883,0.0
21884,0.0
21885,42.0
21886,238.0
21887,67.0
21888,150.0
21889,0.0
21890,191.0
21891,21.0
21892,217.0
21893,21.0
21894,44.0
21895,21.0
21896,77.0
21897,128.0
21898,0.0
21899,0.0
21900,19.0
21901,237.0
21902,0.0
21903,78.0
21904,114.0
21905,0.0
21906,105.0
21907,0.0
21908,196.0
21909,0.0
21910,0.0
21911,182.0
21912,0.0
21913,0.0
21914,182.0
21915,0.0
21916,236.0
21917,181.0
21918,19.0
21919,0.0
21920,0.0
21921,0.0
21922,0.0
21923,57.0
21924,0.0
21925,0.0
21926,163.0
21927,59.0
21928,0.0
21929,176.0
21930,198.0
21931,230.0
21932,15.0
21933,0.0
21934,154.0
21935,0.0
21936,164.0
21937,0.0
21938,8.0
21939,138.0
21940,139.0
21941,224.0
21942,250.0
21943,170.0
21944,200.0
21945,135.0
21946,0.0
21947,142.0
21948,24.0
21949,52.0
21950,0.0
21951,0.0
21952,0.0
21953,54.0
21954,0.0
21955,140.0
21956,0.0
21957,0.0
21958,121.0
21959,139.0
21960,0.0
21961,0.0
21962,241.0
21963,237.0
21964,0.0
21965,0.0
21966,0.0
21967,0.0
21968,206.0
21969,0.0
21970,197.0
21971,0.0
21972,0.0
21973,0.0
21974,0.0
21975,0.0
21976,146.0
21977,238.0
21978,31.0
21979,0.0
21980,0.0
21981,163.0
21982,176.0
21983,0.0
21984,0.0
21985,67.0
21986,0.0
21987,106.0
21988,0.0
21989,70.0
21990,0.0
21991,7.0
21992,0.0
21993,0.0
21994,24.0
21995,5.0
21996,0.0
21997,0.0
21998,182.0
21999,0.0
22000,139.0
22001,240.0
22002,36.0
22003,0.0
22004,7.0
22005,0.0
22006,0.0
22007,197.0
22008,0.0
22009,0.0
22010,0.0
22011,0.0
22012,0.0
22013,251.0
22014,110.0
22015,0.0
22016,0.0
22017,0.0
22018,104.0
22019,0.0
22020,0.0
22021,0.0
22022,0.0
22023,0.0
22024,108.0
22025,0.0
22026,0.0
22027,134.0
22028,115.0
22029,0.0
22030,13.0
22031,0.0
22032,0.0
22033,0.0
22034,130.0
22035,22.0
22036,61.0
22037,0.0
22038,212.0
22039,169.0
22040,0.0
22041,0.0
22042,0.0
22043,83.0
22044,153.0
22045,117.0
22046,0.0
22047,127.0
22048,203.0
22049,48.0
22050,99.0
22051,158.0
22052,0.0
22053,233.0
22054,0.0
22055,164.0
22056,211.0
22057,82.0
22058,41.0
22059,244.0
22060,0.0
22061,0.0
22062,0.0
22063,223.0
22064,129.0
22065,0.0
22066,0.0
22067,0.0
22068,0.0
22069,115.0
22070,10.0
22071,43.0
22072,0.0
22073,0.0
22074,0.0
22075,0.0
22076,0.0
22077,102.0
22078,117.0
22079,0.0
22080,105.0
22081,202.0
22082,118.0
22083,54.0
22084,0.0
22085,62.0
22086,145.0
22087,206.0
22088,0.0
22089,0.0
22090,0.0
22091,241.0
22092,186.0
22093,66.0
22094,249.0
22095,41.0
22096,95.0
22097,0.0
22098,0.0
22099,74.0
22100,56.0
22101,76.0
22102,84.0
22103,0.0
22104,0.0
22105,25.0
22106,0.0
22107,0.0
22108,0.0
22109,127.0
22110,233.0
22111,227.0
22112,128.0
22113,113.0
22114,76.0
22115,0.0
22116,0.0
22117,0.0
22118,99.0
22119,136.0
22120,19.0
22121,98.0
22122,198.0
22123,236.0
22124,0.0
22125,190.0
22126,0.0
22127,0.0
22128,0.0
22129,0.0
22130,129.0
22131,38.0
22132,22.0
22133,0.0
22134,0.0
22135,102.0
22136,45.0
22137,174.0
22138,0.0
22139,239.0
22140,0.0
22141,0.0
22142,202.0
22143,0.0
22144,192.0
22145,0.0
22146,0.0
22147,0.0
22148,208.0
22149,0.0
22150,207.0
22151,159.0
22152,99.0
22153,141.0
22154,0.0
22155,238.0
22156,0.0
22157,0.0
22158,27.0
22159,101.0
22160,139.0
22161,66.0
22162,253.0
22163,0.0
22164,0.0
22165,0.0
22166,225.0
22167,0.0
22168,0.0
22169,78.0
22170,0.0
22171,0.0
22172,115.0
22173,18.0
22174,0.0
22175,0.0
22176,71.0
22177,1.0
22178,0.0
22179,114.0
22180,13.0
22181,0.0
22182,0.0
22183,0.0
22184,1.0
22185,50.0
22186,0.0
22187,117.0
22188,0.0
22189,0.0
22190,0.0
22191,231.0
22192,142.0
22193,179.0
22194,0.0
22195,0.0
22196,73.0
22197,96.0
22198,223.0
22199,135.0
22200,0.0
22201,0.0
22202,0.0
22203,229.0
22204,0.0
22205,82.0
22206,215.0
22207,76.0
22208,0.0
22209,88.0
22210,0.0
22211,249.0
22212,89.0
22213,219.0
22214,0.0
22215,67.0
22216,187.0
22217,0.0
22218,0.0
22219,0.0
22220,0.0
22221,0.0
22222,184.0
22223,46.0
22224,0.0
22225,112.0
22226,0.0
22227,0.0
22228,222.0
22229,0.0
22230,29.0
22231,0.0
22232,0.0
22233,92.0
22234,0.0
22235,232.0
22236,0.0
22237,24.0
22238,0.0
22239,0.0
22240,235.0
22241,144.0
22242,0.0
22243,0.0
22244,190.0
22245,0.0
22246,146.0
22247,15.0
22248,0.0
22249,0.0
22250,0.0
22251,104.0
22252,198.0
22253,0.0
22254,0.0
22255,93.0
22256,93.0
22257,0.0
22258,206.0
22259,0.0
22260,0.0
22261,119.0
22262,235.0
22263,20.0
22264,0.0
22265,85.0
22266,0.0
22267,0.0
22268,165.0
22269,28.0
22270,0.0
22271,107.0
22272,249.0
22273,0.0
22274,0.0
22275,245.0
22276,213.0
22277,110.0
22278,78.0
22279,0.0
22280,0.0
22281,0.0
22282,0.0
22283,0.0
22284,34.0
22285,0.0
22286,110.0
22287,215.0
22288,0.0
22289,127.0
22290,0.0
22291,0.0
22292,20.0
22293,215.0
22294,0.0
22295,204.0
22296,114.0
22297,253.0
22298,110.0
22299,222.0
22300,0.0
22301,0.0
22302,0.0
22303,154.0
22304,65.0
22305,0.0
22306,0.0
22307,165.0
22308,0.0
22309,223.0
22310,117.0
22311,0.0
22312,0.0
22313,0.0
22314,0.0
22315,0.0
22316,0.0
22317,0.0
22318,0.0
22319,215.0
22320,172.0
22321,0.0
22322,0.0
22323,79.0
22324,0.0
22325,221.0
22326,86.0
22327,0.0
22328,205.0
22329,0.0
22330,0.0
22331,11.0
22332,0.0
22333,0.0
22334,220.0
22335,9.0
22336,0.0
22337,0.0
22338,139.0
